,block,stimulus_block,stimulus_side,key_press,responses,rt,stimulus,stimulus_2,stimulus_block,stimulus_side,sub_block,subject,tags1,tags2,time_elapsed,trial_type
114,7,D,0,K,,890.4,f42887_e_038 copy.png,f42887_e_209 copy.png,D,0,0,4,['D'],['E'],374068,bRMS
115,5,C,0,K,,1557.9,f42887_e_212 copy.png,f42887_e_157 copy.png,C,0,0,4,['C'],['D'],376329,bRMS
116,5,C,1,D,,1726.1,f42887_e_197 copy.png,f42887_e_103 copy.png,C,1,0,4,['C'],['D'],378708,bRMS
117,5,C,0,K,,1401.1,f42887_e_291 copy.png,f42887_e_296 copy.png,C,0,0,4,['C'],['D'],380722,bRMS
118,5,C,0,K,,1247.4,f42887_e_210 copy.png,f42887_e_189 copy.png,C,0,0,4,['C'],['D'],382614,bRMS
119,5,C,1,D,,1274.1,f42887_e_021 copy.png,f42887_e_038 copy.png,C,1,0,4,['C'],['D'],384517,bRMS
120,5,C,1,D,,1268.6,f42887_e_266 copy.png,f42887_e_043 copy.png,C,1,0,4,['C'],['D'],386396,bRMS
121,5,C,0,K,,1561.9,f42887_e_069 copy.png,f42887_e_278 copy.png,C,0,0,4,['C'],['D'],388560,bRMS
122,5,C,0,K,,1150.1,f42887_e_024 copy.png,f42887_e_028 copy.png,C,0,0,4,['C'],['D'],390351,bRMS
123,5,C,0,K,,1279.8,f42887_e_265 copy.png,f42887_e_165 copy.png,C,0,0,4,['C'],['D'],392280,bRMS
124,5,C,0,K,,1127.3,f42887_e_134 copy.png,f42887_e_096 copy.png,C,0,0,4,['C'],['D'],393997,bRMS
125,5,C,0,K,,1255.3,f42887_e_238 copy.png,f42887_e_218 copy.png,C,0,0,4,['C'],['D'],395922,bRMS
126,5,C,0,K,,1179.7,f42887_e_067 copy.png,f42887_e_237 copy.png,C,0,0,4,['C'],['D'],397741,bRMS
127,5,C,0,K,,1305,f42887_e_240 copy.png,f42887_e_122 copy.png,C,0,0,4,['C'],['D'],399634,bRMS
128,5,C,1,D,,1068.8,f42887_e_273 copy.png,f42887_e_241 copy.png,C,1,0,4,['C'],['D'],401363,bRMS
129,5,C,1,D,,1383.6,f42887_e_068 copy.png,f42887_e_293 copy.png,C,1,0,4,['C'],['D'],403396,bRMS
130,5,C,1,D,,1476.8,f42887_e_201 copy.png,f42887_e_178 copy.png,C,1,0,4,['C'],['D'],405478,bRMS
131,5,C,1,D,,1270.5,f42887_e_176 copy.png,f42887_e_152 copy.png,C,1,0,4,['C'],['D'],407404,bRMS
132,,,,,,5179,,,,,,,,,412999,instructions
133,,,,,"{""Q0"":""Man"",""Q1"":""Right"",""Q2"":""Yes"",""Q3"":""No""}",24500,,,,,,,,,437506,survey-multi-choice
134,,,,,"{""Q0"":3,""Q1"":3}",11468,,,,,,,,,448977,survey-likert
135,,,,,"{""Q0"":2}",26426,,,,,,,,,475405,survey-likert
136,,,,,,3281,,,,,,,,,478686,instructions
0,,,,,,398704,,,,,,,,,398704,instructions
1,0,training,1,D,,5770.7,Training6.png,,training,1,0,6,,,404571,bRMS
2,0,training,0,K,,1062,Training9.png,,training,0,0,6,,,406113,bRMS
3,0,training,1,D,,1388.2,Training2.png,,training,1,0,6,,,407985,bRMS
4,0,training,0,K,,1392.4,Training3.png,,training,0,0,6,,,409857,bRMS
5,0,training,1,D,,1000.7,Training1.png,,training,1,0,6,,,411337,bRMS
6,0,training,1,D,,1250.1,Training7.png,,training,1,0,6,,,413082,bRMS
7,0,training,0,K,,1454.1,Training8.png,,training,0,0,6,,,415017,bRMS
8,0,training,1,D,,960.3,Training10.png,,training,1,0,6,,,416456,bRMS
9,0,training,0,K,,992.6,Training4.png,,training,0,0,6,,,417938,bRMS
10,0,training,0,K,,1208.7,Training5.png,,training,0,0,6,,,419625,bRMS
11,,,,,,4170,,,,,,,,,424196,instructions
12,1,A,0,K,,1070.9,f42887_e_252 copy.png,f42887_e_166 copy.png,A,0,0,6,['A'],['B'],425345,bRMS
13,1,A,1,D,,867.6,f42887_e_252 copy.png,f42887_e_287 copy.png,A,1,0,6,['A'],['B'],426696,bRMS
14,1,A,0,K,,898.5,f42887_e_025 copy.png,f42887_e_231 copy.png,A,0,0,6,['A'],['B'],428072,bRMS
15,1,A,1,D,,889.2,f42887_e_121 copy.png,f42887_e_004 copy.png,A,1,0,6,['A'],['B'],429441,bRMS
16,1,A,0,K,,857.2,f42887_e_058 copy.png,f42887_e_295 copy.png,A,0,0,6,['A'],['B'],430785,bRMS
17,1,A,0,K,,943.5,f42887_e_064 copy.png,f42887_e_120 copy.png,A,0,0,6,['A'],['B'],432209,bRMS
18,1,A,0,K,,991.9,f42887_e_127 copy.png,f42887_e_080 copy.png,A,0,0,6,['A'],['B'],433689,bRMS
19,1,A,0,K,,865.3,f42887_e_156 copy.png,f42887_e_056 copy.png,A,0,0,6,['A'],['B'],435033,bRMS
20,1,A,1,D,,1153.2,f42887_e_127 copy.png,f42887_e_054 copy.png,A,1,0,6,['A'],['B'],436666,bRMS
21,1,A,0,K,,843.4,f42887_e_156 copy.png,f42887_e_016 copy.png,A,0,0,6,['A'],['B'],437994,bRMS
22,1,A,1,D,,806,f42887_e_298 copy.png,f42887_e_191 copy.png,A,1,0,6,['A'],['B'],439281,bRMS
23,1,A,1,D,,961.6,f42887_e_121 copy.png,f42887_e_200 copy.png,A,1,0,6,['A'],['B'],440723,bRMS
24,1,A,0,K,,981.6,f42887_e_025 copy.png,f42887_e_235 copy.png,A,0,0,6,['A'],['B'],442187,bRMS
25,1,A,1,D,,928.7,f42887_e_058 copy.png,f42887_e_161 copy.png,A,1,0,6,['A'],['B'],443596,bRMS
26,1,A,1,D,,1294.7,f42887_e_064 copy.png,f42887_e_289 copy.png,A,1,0,6,['A'],['B'],445371,bRMS
27,1,A,1,D,,819.4,f42887_e_298 copy.png,f42887_e_065 copy.png,A,1,0,6,['A'],['B'],446675,bRMS
28,1,A,1,D,,958.3,f42887_e_005 copy.png,f42887_e_180 copy.png,A,1,0,6,['A'],['B'],448116,bRMS
29,3,B,0,K,,1167,f42887_e_289 copy.png,f42887_e_176 copy.png,B,0,0,6,['B'],['C'],449762,bRMS
30,3,B,0,K,,1064.4,f42887_e_161 copy.png,f42887_e_179 copy.png,B,0,0,6,['B'],['C'],451314,bRMS
31,3,B,1,D,,1881.4,f42887_e_191 copy.png,f42887_e_021 copy.png,B,1,0,6,['B'],['C'],453674,bRMS
32,3,B,0,K,,1261.4,f42887_e_120 copy.png,f42887_e_238 copy.png,B,0,0,6,['B'],['C'],455419,bRMS
33,3,B,1,D,,1041.9,f42887_e_180 copy.png,f42887_e_265 copy.png,B,1,0,6,['B'],['C'],456939,bRMS
34,3,B,0,K,,1192.5,f42887_e_056 copy.png,f42887_e_068 copy.png,B,0,0,6,['B'],['C'],458610,bRMS
35,3,B,1,D,,997.1,f42887_e_166 copy.png,f42887_e_067 copy.png,B,1,0,6,['B'],['C'],460090,bRMS
36,3,B,0,K,,856.9,f42887_e_200 copy.png,f42887_e_240 copy.png,B,0,0,6,['B'],['C'],461426,bRMS
37,3,B,1,D,,805.7,f42887_e_004 copy.png,f42887_e_024 copy.png,B,1,0,6,['B'],['C'],462715,bRMS
38,3,B,1,D,,820.9,f42887_e_080 copy.png,f42887_e_266 copy.png,B,1,0,6,['B'],['C'],464018,bRMS
39,3,B,1,D,,963,f42887_e_295 copy.png,f42887_e_210 copy.png,B,1,0,6,['B'],['C'],465459,bRMS
40,3,B,0,K,,1203.5,f42887_e_054 copy.png,f42887_e_134 copy.png,B,0,0,6,['B'],['C'],467146,bRMS
41,3,B,1,D,,1176.3,f42887_e_016 copy.png,f42887_e_197 copy.png,B,1,0,6,['B'],['C'],468819,bRMS
42,3,B,1,D,,1202.2,f42887_e_065 copy.png,f42887_e_212 copy.png,B,1,0,6,['B'],['C'],470497,bRMS
43,3,B,0,K,,942.9,f42887_e_287 copy.png,f42887_e_273 copy.png,B,0,0,6,['B'],['C'],471923,bRMS
44,3,B,1,D,,1051.4,f42887_e_231 copy.png,f42887_e_069 copy.png,B,1,0,6,['B'],['C'],473452,bRMS
45,3,B,0,K,,984.7,f42887_e_235 copy.png,f42887_e_291 copy.png,B,0,0,6,['B'],['C'],474914,bRMS
46,2,A,1,D,,1462.9,f42887_e_064 copy.png,f42887_e_068 copy.png,A,1,0,6,['A'],['C'],476859,bRMS
47,2,A,0,K,,1209.4,f42887_e_121 copy.png,f42887_e_024 copy.png,A,0,0,6,['A'],['C'],478546,bRMS
48,2,A,1,D,,994.2,f42887_e_298 copy.png,f42887_e_265 copy.png,A,1,0,6,['A'],['C'],480019,bRMS
49,2,A,1,D,,1037.2,f42887_e_025 copy.png,f42887_e_067 copy.png,A,1,0,6,['A'],['C'],481538,bRMS
50,2,A,1,D,,1098.6,f42887_e_064 copy.png,f42887_e_266 copy.png,A,1,0,6,['A'],['C'],483113,bRMS
51,2,A,0,K,,826.2,f42887_e_156 copy.png,f42887_e_197 copy.png,A,0,0,6,['A'],['C'],484419,bRMS
52,2,A,0,K,,974,f42887_e_121 copy.png,f42887_e_210 copy.png,A,0,0,6,['A'],['C'],485874,bRMS
53,2,A,0,K,,1042.2,f42887_e_025 copy.png,f42887_e_134 copy.png,A,0,0,6,['A'],['C'],487395,bRMS
54,2,A,0,K,,1010.2,f42887_e_127 copy.png,f42887_e_176 copy.png,A,0,0,6,['A'],['C'],488884,bRMS
55,2,A,1,D,,940.8,f42887_e_058 copy.png,f42887_e_021 copy.png,A,1,0,6,['A'],['C'],490306,bRMS
56,2,A,1,D,,1100,f42887_e_005 copy.png,f42887_e_240 copy.png,A,1,0,6,['A'],['C'],491882,bRMS
57,2,A,0,K,,978.1,f42887_e_252 copy.png,f42887_e_238 copy.png,A,0,0,6,['A'],['C'],493339,bRMS
58,2,A,0,K,,1105.1,f42887_e_252 copy.png,f42887_e_201 copy.png,A,0,0,6,['A'],['C'],494931,bRMS
59,2,A,0,K,,1161.8,f42887_e_156 copy.png,f42887_e_212 copy.png,A,0,0,6,['A'],['C'],496569,bRMS
60,2,A,0,K,,1064.5,f42887_e_127 copy.png,f42887_e_291 copy.png,A,0,0,6,['A'],['C'],498115,bRMS
61,2,A,0,K,,801,f42887_e_298 copy.png,f42887_e_179 copy.png,A,0,0,6,['A'],['C'],499394,bRMS
62,2,A,1,D,,1161.4,f42887_e_058 copy.png,f42887_e_273 copy.png,A,1,0,6,['A'],['C'],501035,bRMS
63,4,B,0,K,,1167.8,f42887_e_054 copy.png,f42887_e_241 copy.png,B,0,0,6,['B'],['D'],502684,bRMS
64,4,B,0,K,,898.5,f42887_e_235 copy.png,f42887_e_165 copy.png,B,0,0,6,['B'],['D'],504060,bRMS
65,4,B,0,K,,1020,f42887_e_180 copy.png,f42887_e_237 copy.png,B,0,0,6,['B'],['D'],505556,bRMS
66,4,B,1,D,,820,f42887_e_289 copy.png,f42887_e_293 copy.png,B,1,0,6,['B'],['D'],506861,bRMS
67,4,B,0,K,,1080.7,f42887_e_016 copy.png,f42887_e_038 copy.png,B,0,0,6,['B'],['D'],508420,bRMS
68,4,B,0,K,,881.6,f42887_e_191 copy.png,f42887_e_152 copy.png,B,0,0,6,['B'],['D'],509780,bRMS
69,4,B,0,K,,1093.2,f42887_e_065 copy.png,f42887_e_043 copy.png,B,0,0,6,['B'],['D'],511355,bRMS
70,4,B,1,D,,867.8,f42887_e_166 copy.png,f42887_e_278 copy.png,B,1,0,6,['B'],['D'],512700,bRMS
71,4,B,0,K,,933.4,f42887_e_120 copy.png,f42887_e_103 copy.png,B,0,0,6,['B'],['D'],514115,bRMS
72,4,B,1,D,,914.6,f42887_e_287 copy.png,f42887_e_218 copy.png,B,1,0,6,['B'],['D'],515508,bRMS
73,4,B,0,K,,769.4,f42887_e_056 copy.png,f42887_e_296 copy.png,B,0,0,6,['B'],['D'],516756,bRMS
74,4,B,1,D,,902.2,f42887_e_161 copy.png,f42887_e_157 copy.png,B,1,0,6,['B'],['D'],518142,bRMS
75,4,B,1,D,,872.6,f42887_e_200 copy.png,f42887_e_178 copy.png,B,1,0,6,['B'],['D'],519491,bRMS
76,4,B,1,D,,1073.9,f42887_e_080 copy.png,f42887_e_189 copy.png,B,1,0,6,['B'],['D'],521044,bRMS
77,4,B,1,D,,1057.8,f42887_e_295 copy.png,f42887_e_096 copy.png,B,1,0,6,['B'],['D'],522580,bRMS
78,4,B,0,D,,1067.4,f42887_e_004 copy.png,f42887_e_028 copy.png,B,0,0,6,['B'],['D'],524131,bRMS
79,4,B,0,D,,1100.5,f42887_e_231 copy.png,f42887_e_122 copy.png,B,0,0,6,['B'],['D'],525715,bRMS
80,7,D,0,K,,931.1,f42887_e_122 copy.png,f42887_e_040 copy.png,D,0,0,6,['D'],['E'],527125,bRMS
81,7,D,0,K,,922,f42887_e_178 copy.png,f42887_e_051 copy.png,D,0,0,6,['D'],['E'],528525,bRMS
82,7,D,1,D,,907.1,f42887_e_028 copy.png,f42887_e_146 copy.png,D,1,0,6,['D'],['E'],529909,bRMS
83,7,D,1,D,,961.7,f42887_e_165 copy.png,f42887_e_146 copy.png,D,1,0,6,['D'],['E'],531347,bRMS
84,7,D,0,K,,1150.1,f42887_e_218 copy.png,f42887_e_085 copy.png,D,0,0,6,['D'],['E'],532980,bRMS
85,7,D,0,K,,851.2,f42887_e_278 copy.png,f42887_e_285 copy.png,D,0,0,6,['D'],['E'],534309,bRMS
86,7,D,0,K,,1441.9,f42887_e_189 copy.png,f42887_e_099 copy.png,D,0,0,6,['D'],['E'],536228,bRMS
87,7,D,0,K,,1223.7,f42887_e_038 copy.png,f42887_e_000 copy.png,D,0,0,6,['D'],['E'],537931,bRMS
88,7,D,1,D,,962.3,f42887_e_152 copy.png,f42887_e_209 copy.png,D,1,0,6,['D'],['E'],539372,bRMS
89,7,D,0,K,,1213.7,f42887_e_103 copy.png,f42887_e_290 copy.png,D,0,0,6,['D'],['E'],541068,bRMS
90,7,D,1,D,,937.8,f42887_e_241 copy.png,f42887_e_213 copy.png,D,1,0,6,['D'],['E'],542485,bRMS
91,7,D,1,D,,913.2,f42887_e_296 copy.png,f42887_e_169 copy.png,D,1,0,6,['D'],['E'],543876,bRMS
92,7,D,1,D,,978.2,f42887_e_043 copy.png,f42887_e_209 copy.png,D,1,0,6,['D'],['E'],545331,bRMS
93,7,D,1,D,,990.4,f42887_e_237 copy.png,f42887_e_044 copy.png,D,1,0,6,['D'],['E'],546796,bRMS
94,7,D,1,D,,953.6,f42887_e_096 copy.png,f42887_e_215 copy.png,D,1,0,6,['D'],['E'],548227,bRMS
95,7,D,1,D,,944.7,f42887_e_157 copy.png,f42887_e_051 copy.png,D,1,0,6,['D'],['E'],549651,bRMS
96,7,D,1,D,,915.2,f42887_e_293 copy.png,f42887_e_145 copy.png,D,1,0,6,['D'],['E'],551044,bRMS
97,6,C,1,D,,890.9,f42887_e_067 copy.png,f42887_e_146 copy.png,C,1,0,6,['C'],['E'],552412,bRMS
98,6,C,1,D,,985.8,f42887_e_179 copy.png,f42887_e_051 copy.png,C,1,0,6,['C'],['E'],553876,bRMS
99,6,C,1,D,,1080.5,f42887_e_134 copy.png,f42887_e_167 copy.png,C,1,0,6,['C'],['E'],555435,bRMS
100,6,C,0,K,,1261,f42887_e_210 copy.png,f42887_e_213 copy.png,C,0,0,6,['C'],['E'],557179,bRMS
101,6,C,0,K,,1137.2,f42887_e_240 copy.png,f42887_e_044 copy.png,C,0,0,6,['C'],['E'],558797,bRMS
102,6,C,1,D,,1024.1,f42887_e_021 copy.png,f42887_e_000 copy.png,C,1,0,6,['C'],['E'],560300,bRMS
103,6,C,1,D,,805.5,f42887_e_273 copy.png,f42887_e_285 copy.png,C,1,0,6,['C'],['E'],561589,bRMS
104,6,C,1,D,,843.4,f42887_e_265 copy.png,f42887_e_209 copy.png,C,1,0,6,['C'],['E'],562910,bRMS
105,6,C,1,K,,816.2,f42887_e_201 copy.png,f42887_e_099 copy.png,C,1,0,6,['C'],['E'],564205,bRMS
106,6,C,1,D,,875.4,f42887_e_238 copy.png,f42887_e_209 copy.png,C,1,0,6,['C'],['E'],565565,bRMS
107,6,C,0,K,,969.8,f42887_e_176 copy.png,f42887_e_290 copy.png,C,0,0,6,['C'],['E'],567014,bRMS
108,6,C,0,K,,1033.6,f42887_e_197 copy.png,f42887_e_085 copy.png,C,0,0,6,['C'],['E'],568523,bRMS
109,6,C,1,D,,871.5,f42887_e_069 copy.png,f42887_e_169 copy.png,C,1,0,6,['C'],['E'],569878,bRMS
110,6,C,0,K,,1080.5,f42887_e_291 copy.png,f42887_e_051 copy.png,C,0,0,6,['C'],['E'],571436,bRMS
111,6,C,1,D,,806.9,f42887_e_024 copy.png,f42887_e_146 copy.png,C,1,0,6,['C'],['E'],572724,bRMS
112,6,C,0,K,,686.6,f42887_e_266 copy.png,f42887_e_040 copy.png,C,0,0,6,['C'],['E'],573884,bRMS
113,6,C,0,K,,832.3,f42887_e_212 copy.png,f42887_e_215 copy.png,C,0,0,6,['C'],['E'],575205,bRMS
114,6,C,1,D,,790.9,f42887_e_068 copy.png,f42887_e_145 copy.png,C,1,0,6,['C'],['E'],576477,bRMS
115,5,C,0,K,,690.6,f42887_e_179 copy.png,f42887_e_178 copy.png,C,0,0,6,['C'],['D'],577653,bRMS
116,5,C,0,K,,1236.5,f42887_e_291 copy.png,f42887_e_237 copy.png,C,0,0,6,['C'],['D'],579373,bRMS
117,5,C,1,D,,1139.6,f42887_e_021 copy.png,f42887_e_157 copy.png,C,1,0,6,['C'],['D'],580989,bRMS
118,5,C,1,K,,972.3,f42887_e_273 copy.png,f42887_e_218 copy.png,C,1,0,6,['C'],['D'],582445,bRMS
119,5,C,1,D,,1064.7,f42887_e_212 copy.png,f42887_e_296 copy.png,C,1,0,6,['C'],['D'],583988,bRMS
120,5,C,0,K,,1061.1,f42887_e_068 copy.png,f42887_e_189 copy.png,C,0,0,6,['C'],['D'],585532,bRMS
121,5,C,1,D,,913.5,f42887_e_134 copy.png,f42887_e_293 copy.png,C,1,0,6,['C'],['D'],586927,bRMS
122,5,C,1,D,,1113,f42887_e_024 copy.png,f42887_e_122 copy.png,C,1,0,6,['C'],['D'],588515,bRMS
123,5,C,0,K,,890.4,f42887_e_265 copy.png,f42887_e_096 copy.png,C,0,0,6,['C'],['D'],589885,bRMS
124,5,C,1,D,,1166.7,f42887_e_266 copy.png,f42887_e_165 copy.png,C,1,0,6,['C'],['D'],591533,bRMS
125,5,C,1,D,,998.6,f42887_e_240 copy.png,f42887_e_038 copy.png,C,1,0,6,['C'],['D'],593013,bRMS
126,5,C,0,K,,1001,f42887_e_238 copy.png,f42887_e_241 copy.png,C,0,0,6,['C'],['D'],594493,bRMS
127,5,C,0,K,,1001.3,f42887_e_176 copy.png,f42887_e_043 copy.png,C,0,0,6,['C'],['D'],595974,bRMS
128,5,C,0,K,,933,f42887_e_210 copy.png,f42887_e_103 copy.png,C,0,0,6,['C'],['D'],597389,bRMS
129,5,C,1,D,,904.7,f42887_e_069 copy.png,f42887_e_278 copy.png,C,1,0,6,['C'],['D'],598772,bRMS
130,5,C,0,K,,906.5,f42887_e_197 copy.png,f42887_e_152 copy.png,C,0,0,6,['C'],['D'],600157,bRMS
131,5,C,1,D,,1005.8,f42887_e_067 copy.png,f42887_e_028 copy.png,C,1,0,6,['C'],['D'],601645,bRMS
132,,,,,,27750,,,,,,,,,629796,instructions
133,,,,,"{""Q0"":""Man"",""Q1"":""Right"",""Q2"":""No"",""Q3"":""No""}",12339,,,,,,,,,642142,survey-multi-choice
134,,,,,"{""Q0"":3,""Q1"":2}",5773,,,,,,,,,647917,survey-likert
135,,,,,"{""Q0"":1}",4897,,,,,,,,,652814,survey-likert
136,,,,,,2015,,,,,,,,,654830,instructions
